participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class,class_id
P08,P08-20240614-184945,00:00:48.400,00:00:49.005,2323200,2352240,metal / plastic collision,11
P08,P08-20240614-184945,00:00:55.018,00:00:56.018,2640864,2688864,metal / plastic collision,11
P08,P08-20240614-184945,00:00:59.294,00:00:59.965,2846112,2878320,cut / chop,2
P08,P08-20240614-184945,00:01:02.886,00:01:03.606,3018528,3053088,plastic-only collision,6
P08,P08-20240614-184945,00:01:13.240,00:01:14.656,3515519,3583488,paper-only collision,18
P08,P08-20240614-184945,00:01:14.873,00:01:16.492,3593904,3671616,plastic-only collision,6
P08,P08-20240614-184945,00:01:16.492,00:01:30.965,3671616,4366320,rustle,4
P08,P08-20240614-184945,00:01:31.426,00:01:34.439,4388448,4533072,metal / plastic collision,11
P08,P08-20240614-184945,00:01:31.906,00:01:35.347,4411488,4576656,rustle,4
P08,P08-20240614-184945,00:01:34.479,00:01:34.740,4534992,4547520,slide object,9
P08,P08-20240614-184945,00:01:36.294,00:01:36.821,4622112,4647408,rustle,4
P08,P08-20240614-184945,00:01:37.386,00:01:39.334,4674528,4768032,rustle,4
P08,P08-20240614-184945,00:01:39.945,00:01:40.990,4797360,4847520,footstep,7
P08,P08-20240614-184945,00:01:41.281,00:01:45.518,4861488,5064864,rustle,4
P08,P08-20240614-184945,00:01:46.558,00:01:52.058,5114784,5378784,rustle,4
P08,P08-20240614-184945,00:01:52.439,00:01:57.406,5397072,5635488,rustle,4
P08,P08-20240614-184945,00:01:55.678,00:01:56.037,5552544,5569776,metal / wood collision,10
P08,P08-20240614-184945,00:01:57.493,00:01:59.895,5639664,5754960,metal-only collision,0
P08,P08-20240614-184945,00:01:59.428,00:02:05.395,5732544,6018960,rustle,4
P08,P08-20240614-184945,00:02:05.580,00:02:07.211,6027840,6106128,human,24
P08,P08-20240614-184945,00:02:07.689,00:02:08.689,6129072,6177072,rustle,4
P08,P08-20240614-184945,00:02:08.895,00:02:10.428,6186960,6260544,rustle,4
P08,P08-20240614-184945,00:02:11.243,00:02:12.069,6299664,6339311,open / close,3
P08,P08-20240614-184945,00:02:11.606,00:02:14.123,6317088,6437904,background,13
P08,P08-20240614-184945,00:02:12.308,00:02:13.308,6350784,6398784,metal-only collision,0
P08,P08-20240614-184945,00:02:13.341,00:02:14.341,6400368,6448368,open / close,3
P08,P08-20240614-184945,00:02:15.015,00:02:15.363,6480719,6497424,metal / wood collision,10
P08,P08-20240614-184945,00:02:16.200,00:02:17.482,6537599,6599136,metal / wood collision,10
P08,P08-20240614-184945,00:02:17.635,00:02:18.406,6606480,6643488,plastic-only collision,6
P08,P08-20240614-184945,00:02:19.923,00:02:23.298,6716304,6878304,metal / wood collision,10
P08,P08-20240614-184945,00:02:24.048,00:02:24.939,6914304,6957072,ceramic / wood collision,34
P08,P08-20240614-184945,00:02:25.026,00:02:26.026,6961248,7009248,plastic-only collision,6
P08,P08-20240614-184945,00:02:26.569,00:02:26.790,7035311,7045920,plastic-only collision,6
P08,P08-20240614-184945,00:02:26.899,00:02:27.656,7051152,7087488,zip,42
P08,P08-20240614-184945,00:02:27.873,00:02:28.456,7097904,7125887,slide object,9
P08,P08-20240614-184945,00:02:28.656,00:02:30.973,7135488,7246704,plastic / wood collision,27
P08,P08-20240614-184945,00:02:30.923,00:02:31.940,7244304,7293120,slide object,9
P08,P08-20240614-184945,00:02:31.956,00:02:33.106,7293887,7349088,plastic-only collision,6
P08,P08-20240614-184945,00:02:33.840,00:02:34.323,7384320,7407504,metal / plastic collision,11
P08,P08-20240614-184945,00:02:35.004,00:02:35.819,7440192,7479311,metal / plastic collision,11
P08,P08-20240614-184945,00:02:36.558,00:02:37.363,7514784,7553424,metal / plastic collision,11
P08,P08-20240614-184945,00:02:37.537,00:02:45.026,7561776,7921248,rustle,4
P08,P08-20240614-184945,00:02:38.374,00:02:40.091,7601952,7684368,open / close,3
P08,P08-20240614-184945,00:02:41.384,00:02:41.798,7746431,7766304,open / close,3
P08,P08-20240614-184945,00:02:42.200,00:02:42.645,7785599,7806960,metal / wood collision,10
P08,P08-20240614-184945,00:02:47.836,00:02:48.090,8056128,8068320,plastic-only collision,6
P08,P08-20240614-184945,00:02:52.341,00:02:52.895,8272368,8298960,plastic / wood collision,27
P08,P08-20240614-184945,00:02:52.645,00:02:55.461,8286960,8422128,rustle,4
P08,P08-20240614-184945,00:02:54.819,00:02:55.276,8391312,8413248,plastic / wood collision,27
P08,P08-20240614-184945,00:02:56.173,00:02:56.523,8456304,8473104,plastic-only collision,6
P08,P08-20240614-184945,00:03:12.819,00:03:13.819,9255312,9303312,rustle,4
P08,P08-20240614-184945,00:03:21.830,00:03:23.265,9687840,9756720,metal-only collision,0
P08,P08-20240614-184945,00:03:24.048,00:03:24.841,9794304,9832368,metal / wood collision,10
P08,P08-20240614-184945,00:03:26.421,00:03:26.800,9908208,9926400,metal / wood collision,10
P08,P08-20240614-184945,00:03:28.200,00:03:30.808,9993600,10118784,rustle,4
P08,P08-20240614-184945,00:03:30.841,00:03:31.613,10120368,10157424,metal / wood collision,10
P08,P08-20240614-184945,00:03:31.685,00:03:33.341,10160880,10240368,rustle,4
P08,P08-20240614-184945,00:03:33.232,00:03:34.406,10235136,10291488,plastic / wood collision,27
P08,P08-20240614-184945,00:03:34.906,00:03:36.069,10315488,10371312,plastic-only collision,6
P08,P08-20240614-184945,00:03:36.091,00:03:55.982,10372368,11327136,rustle,4
P08,P08-20240614-184945,00:03:43.069,00:03:43.395,10707312,10722960,plastic / wood collision,27
P08,P08-20240614-184945,00:03:44.506,00:03:45.254,10776288,10812192,plastic / wood collision,27
P08,P08-20240614-184945,00:03:48.884,00:03:50.178,10986432,11048544,plastic / wood collision,27
P08,P08-20240614-184945,00:03:52.102,00:03:52.711,11140896,11170128,plastic-only collision,6
P08,P08-20240614-184945,00:03:59.104,00:16:48.544,11476992,48410112,background,13
P08,P08-20240614-184945,00:04:00.496,00:04:05.321,11543808,11775408,rustle,4
P08,P08-20240614-184945,00:04:08.109,00:04:08.409,11909232,11923632,plastic-only collision,6
P08,P08-20240614-184945,00:04:10.984,00:04:11.259,12047232,12060432,plastic-only collision,6
P08,P08-20240614-184945,00:04:17.128,00:04:17.521,12342144,12361008,plastic-only collision,6
P08,P08-20240614-184945,00:04:18.184,00:04:18.628,12392832,12414144,plastic-only collision,6
P08,P08-20240614-184945,00:04:19.746,00:04:20.968,12467808,12526464,metal / wood collision,10
P08,P08-20240614-184945,00:04:21.896,00:04:22.253,12571008,12588144,metal / wood collision,10
P08,P08-20240614-184945,00:04:23.534,00:04:24.859,12649632,12713231,metal / plastic collision,11
P08,P08-20240614-184945,00:04:24.921,00:04:26.159,12716208,12775632,open / close,3
P08,P08-20240614-184945,00:04:26.571,00:04:36.450,12795408,13269600,rustle,4
P08,P08-20240614-184945,00:04:32.459,00:04:37.111,13078032,13301328,metal / plastic collision,11
P08,P08-20240614-184945,00:04:37.468,00:04:37.896,13318464,13339008,plastic-only collision,6
P08,P08-20240614-184945,00:04:38.709,00:04:39.159,13378032,13399632,plastic-only collision,6
P08,P08-20240614-184945,00:04:39.596,00:04:40.121,13420608,13445808,metal / plastic collision,11
P08,P08-20240614-184945,00:04:40.709,00:04:42.221,13474032,13546608,metal / plastic collision,11
P08,P08-20240614-184945,00:04:42.346,00:04:47.121,13552608,13781808,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:04:46.496,00:04:47.021,13751808,13777008,metal / plastic collision,11
P08,P08-20240614-184945,00:04:47.484,00:04:49.121,13799231,13877808,rustle,4
P08,P08-20240614-184945,00:04:54.309,00:04:58.296,14126832,14318208,rustle,4
P08,P08-20240614-184945,00:05:01.921,00:05:02.584,14492208,14524032,footstep,7
P08,P08-20240614-184945,00:05:10.307,00:05:10.611,14894736,14909328,plastic-only collision,6
P08,P08-20240614-184945,00:05:11.009,00:05:18.396,14928432,15283008,rustle,4
P08,P08-20240614-184945,00:05:11.434,00:05:11.746,14948832,14963808,metal / plastic collision,11
P08,P08-20240614-184945,00:05:18.909,00:05:26.321,15307632,15663408,rustle,4
P08,P08-20240614-184945,00:05:27.046,00:05:30.371,15698208,15857808,rustle,4
P08,P08-20240614-184945,00:05:51.984,00:05:52.709,16895232,16930032,rustle,4
P08,P08-20240614-184945,00:05:55.293,00:05:57.306,17054064,17150688,rustle,4
P08,P08-20240614-184945,00:05:58.319,00:06:05.688,17199312,17553024,rustle,4
P08,P08-20240614-184945,00:06:08.359,00:06:08.780,17681232,17701440,ceramic-only collision,14
P08,P08-20240614-184945,00:06:09.333,00:06:10.175,17727984,17768400,metal / plastic collision,11
P08,P08-20240614-184945,00:06:10.175,00:06:10.675,17768400,17792400,footstep,7
P08,P08-20240614-184945,00:06:10.714,00:06:11.214,17794272,17818272,plastic-only collision,6
P08,P08-20240614-184945,00:06:11.557,00:06:11.968,17834736,17854464,metal / plastic collision,11
P08,P08-20240614-184945,00:06:14.925,00:06:15.977,17996400,18046896,metal / plastic collision,11
P08,P08-20240614-184945,00:06:19.714,00:06:21.530,18226272,18313440,stir / mix / whisk,8
P08,P08-20240614-184945,00:06:21.412,00:06:28.254,18307776,18636192,rustle,4
P08,P08-20240614-184945,00:06:24.806,00:06:25.767,18470688,18516816,metal / plastic collision,11
P08,P08-20240614-184945,00:06:29.688,00:06:30.688,18705024,18753024,rustle,4
P08,P08-20240614-184945,00:06:38.096,00:06:41.740,19108608,19283520,ceramic-only collision,14
P08,P08-20240614-184945,00:06:41.740,00:06:50.688,19283520,19713024,stir / mix / whisk,8
P08,P08-20240614-184945,00:06:52.622,00:06:53.162,19805856,19831776,metal-only collision,0
P08,P08-20240614-184945,00:06:54.833,00:06:55.175,19911984,19928400,metal / plastic collision,11
P08,P08-20240614-184945,00:06:55.806,00:06:56.557,19958688,19994736,metal / plastic collision,11
P08,P08-20240614-184945,00:06:56.398,00:06:58.017,19987104,20064816,water,5
P08,P08-20240614-184945,00:06:57.833,00:06:58.464,20055984,20086272,metal / plastic collision,11
P08,P08-20240614-184945,00:06:59.846,00:07:02.240,20152608,20267520,rustle,4
P08,P08-20240614-184945,00:07:03.083,00:07:05.043,20307984,20402064,metal / plastic collision,11
P08,P08-20240614-184945,00:07:05.083,00:07:09.780,20403984,20629440,rustle,4
P08,P08-20240614-184945,00:07:11.359,00:07:11.990,20705232,20735520,open / close,3
P08,P08-20240614-184945,00:07:12.425,00:07:15.030,20756400,20881440,open / close,3
P08,P08-20240614-184945,00:07:15.333,00:07:16.346,20895984,20944608,metal-only collision,0
P08,P08-20240614-184945,00:07:16.530,00:07:17.346,20953440,20992608,footstep,7
P08,P08-20240614-184945,00:07:17.451,00:07:18.004,20997648,21024192,plastic-only collision,6
P08,P08-20240614-184945,00:07:18.135,00:07:21.648,21030480,21199104,footstep,7
P08,P08-20240614-184945,00:07:21.438,00:07:22.464,21189024,21238272,plastic-only collision,6
P08,P08-20240614-184945,00:07:22.517,00:07:23.096,21240816,21268608,metal / plastic collision,11
P08,P08-20240614-184945,00:07:24.938,00:07:28.030,21357024,21505440,rustle,4
P08,P08-20240614-184945,00:07:27.793,00:07:29.569,21494064,21579312,footstep,7
P08,P08-20240614-184945,00:07:29.451,00:07:30.043,21573648,21602064,open / close,3
P08,P08-20240614-184945,00:07:30.464,00:07:31.385,21622272,21666480,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:07:31.254,00:07:32.372,21660192,21713856,ceramic-only collision,14
P08,P08-20240614-184945,00:07:32.675,00:07:35.319,21728400,21855312,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:07:35.359,00:07:37.293,21857232,21950064,ceramic-only collision,14
P08,P08-20240614-184945,00:07:39.148,00:07:39.477,22039104,22054896,metal / plastic collision,11
P08,P08-20240614-184945,00:07:40.004,00:07:40.951,22080192,22125648,metal-only collision,0
P08,P08-20240614-184945,00:07:42.872,00:07:45.122,22217856,22325856,plastic-only collision,6
P08,P08-20240614-184945,00:07:46.200,00:07:46.951,22377600,22413648,metal / plastic collision,11
P08,P08-20240614-184945,00:07:46.806,00:07:49.556,22406688,22538688,plastic-only collision,6
P08,P08-20240614-184945,00:07:49.490,00:07:50.438,22535520,22581024,plastic-only collision,6
P08,P08-20240614-184945,00:07:50.201,00:07:52.846,22569648,22696608,plastic-only collision,6
P08,P08-20240614-184945,00:07:52.780,00:07:53.530,22693440,22729440,metal / plastic collision,11
P08,P08-20240614-184945,00:08:03.486,00:08:04.135,23207328,23238480,metal / plastic collision,11
P08,P08-20240614-184945,00:08:10.968,00:08:11.628,23566464,23598144,metal / plastic collision,11
P08,P08-20240614-184945,00:08:12.069,00:08:13.622,23619312,23693856,spray,41
P08,P08-20240614-184945,00:08:13.464,00:08:14.083,23686272,23715984,metal / wood collision,10
P08,P08-20240614-184945,00:08:14.267,00:08:16.569,23724816,23835312,metal-only collision,0
P08,P08-20240614-184945,00:08:16.609,00:08:16.964,23837232,23854272,metal-only collision,0
P08,P08-20240614-184945,00:08:16.833,00:08:17.451,23847984,23877648,metal / plastic collision,11
P08,P08-20240614-184945,00:08:17.675,00:08:18.293,23888400,23918064,plastic-only collision,6
P08,P08-20240614-184945,00:08:38.148,00:08:39.175,24871104,24920399,rustle,4
P08,P08-20240614-184945,00:08:40.293,00:08:42.267,24974064,25068816,footstep,7
P08,P08-20240614-184945,00:08:42.885,00:08:43.201,25098480,25113648,open / close,3
P08,P08-20240614-184945,00:08:44.412,00:08:45.135,25171776,25206480,metal / plastic collision,11
P08,P08-20240614-184945,00:08:46.477,00:08:46.872,25270896,25289855,ceramic-only collision,14
P08,P08-20240614-184945,00:08:47.964,00:08:48.740,25342272,25379520,ceramic-only collision,14
P08,P08-20240614-184945,00:08:48.977,00:08:49.701,25390896,25425648,metal / plastic collision,11
P08,P08-20240614-184945,00:08:50.701,00:08:51.218,25473648,25498463,metal / plastic collision,11
P08,P08-20240614-184945,00:08:51.740,00:08:52.859,25523520,25577232,open / close,3
P08,P08-20240614-184945,00:08:53.885,00:08:54.333,25626480,25647984,metal-only collision,0
P08,P08-20240614-184945,00:08:54.346,00:08:54.872,25648608,25673855,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:08:55.530,00:08:56.688,25705440,25761024,metal-only collision,0
P08,P08-20240614-184945,00:08:57.267,00:08:58.280,25788816,25837440,metal / plastic collision,11
P08,P08-20240614-184945,00:09:00.227,00:09:00.648,25930896,25951104,plastic-only collision,6
P08,P08-20240614-184945,00:09:01.517,00:09:06.977,25992816,26254896,rustle,4
P08,P08-20240614-184945,00:09:07.109,00:09:07.543,26261232,26282064,metal / wood collision,10
P08,P08-20240614-184945,00:09:07.793,00:09:09.984,26294064,26399232,rustle,4
P08,P08-20240614-184945,00:09:09.859,00:09:10.111,26393232,26405328,metal / wood collision,10
P08,P08-20240614-184945,00:09:12.209,00:09:12.959,26506031,26542031,metal / plastic collision,11
P08,P08-20240614-184945,00:09:12.309,00:09:17.359,26510832,26753232,rustle,4
P08,P08-20240614-184945,00:09:17.771,00:09:21.121,26773007,26933808,rustle,4
P08,P08-20240614-184945,00:09:21.096,00:09:21.771,26932608,26965007,ceramic-only collision,14
P08,P08-20240614-184945,00:09:22.584,00:09:25.621,27004031,27149808,rustle,4
P08,P08-20240614-184945,00:09:27.236,00:09:28.634,27227328,27294432,metal-only collision,0
P08,P08-20240614-184945,00:09:30.221,00:09:30.621,27370608,27389808,open / close,3
P08,P08-20240614-184945,00:09:30.846,00:09:31.859,27400608,27449232,plastic-only collision,6
P08,P08-20240614-184945,00:09:33.134,00:09:33.609,27510432,27533232,footstep,7
P08,P08-20240614-184945,00:09:34.309,00:09:36.484,27566832,27671232,metal / plastic collision,11
P08,P08-20240614-184945,00:09:37.459,00:09:38.346,27718031,27760608,metal / plastic collision,11
P08,P08-20240614-184945,00:09:38.884,00:09:39.921,27786432,27836208,metal-only collision,0
P08,P08-20240614-184945,00:09:39.871,00:09:42.196,27833808,27945408,metal-only collision,0
P08,P08-20240614-184945,00:09:44.059,00:10:11.834,28034832,29368031,water,5
P08,P08-20240614-184945,00:09:48.059,00:09:48.409,28226832,28243632,plastic-only collision,6
P08,P08-20240614-184945,00:09:56.509,00:09:57.021,28632432,28657007,ceramic-only collision,14
P08,P08-20240614-184945,00:10:04.871,00:10:05.321,29033808,29055408,metal / plastic collision,11
P08,P08-20240614-184945,00:10:07.196,00:10:08.496,29145408,29207808,metal / plastic collision,11
P08,P08-20240614-184945,00:10:14.034,00:10:19.196,29473632,29721408,rustle,4
P08,P08-20240614-184945,00:10:16.634,00:10:17.609,29598432,29645232,plastic-only collision,6
P08,P08-20240614-184945,00:10:19.196,00:10:19.634,29721408,29742432,open / close,3
P08,P08-20240614-184945,00:10:19.809,00:10:21.534,29750832,29833632,metal-only collision,0
P08,P08-20240614-184945,00:10:21.950,00:10:24.164,29853600,29959872,footstep,7
P08,P08-20240614-184945,00:10:24.796,00:10:25.371,29990208,30017808,plastic-only collision,6
P08,P08-20240614-184945,00:10:26.021,00:10:26.759,30049007,30084432,metal / plastic collision,11
P08,P08-20240614-184945,00:10:27.184,00:10:27.921,30104832,30140208,metal / plastic collision,11
P08,P08-20240614-184945,00:10:28.571,00:10:29.484,30171408,30215232,metal-only collision,0
P08,P08-20240614-184945,00:10:29.959,00:10:31.159,30238031,30295632,metal / plastic collision,11
P08,P08-20240614-184945,00:10:31.446,00:10:31.821,30309408,30327408,metal-only collision,0
P08,P08-20240614-184945,00:10:32.734,00:10:33.159,30371232,30391632,metal / wood collision,10
P08,P08-20240614-184945,00:10:34.496,00:10:35.221,30455808,30490608,metal-only collision,0
P08,P08-20240614-184945,00:10:35.546,00:10:37.184,30506208,30584832,metal / plastic collision,11
P08,P08-20240614-184945,00:10:38.534,00:10:39.646,30649632,30703007,ceramic-only collision,14
P08,P08-20240614-184945,00:10:39.871,00:10:41.034,30713808,30769632,metal-only collision,0
P08,P08-20240614-184945,00:10:41.371,00:10:41.896,30785808,30811007,metal / plastic collision,11
P08,P08-20240614-184945,00:10:42.946,00:10:44.821,30861408,30951408,footstep,7
P08,P08-20240614-184945,00:10:45.096,00:10:46.996,30964608,31055808,metal / glass collision,17
P08,P08-20240614-184945,00:10:50.321,00:10:52.096,31215408,31300608,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:10:52.221,00:10:54.021,31306608,31393007,metal-only collision,0
P08,P08-20240614-184945,00:10:54.609,00:10:55.200,31421232,31449600,ceramic-only collision,14
P08,P08-20240614-184945,00:10:55.361,00:10:55.807,31457328,31478736,metal-only collision,0
P08,P08-20240614-184945,00:10:56.039,00:10:57.289,31489872,31549872,metal-only collision,0
P08,P08-20240614-184945,00:10:56.575,00:10:56.861,31515600,31529328,metal-only collision,0
P08,P08-20240614-184945,00:10:58.434,00:10:58.671,31604832,31616208,metal-only collision,0
P08,P08-20240614-184945,00:11:01.309,00:11:02.534,31742832,31801632,metal / plastic collision,11
P08,P08-20240614-184945,00:11:02.884,00:11:03.484,31818432,31847232,metal / ceramic collision,12
P08,P08-20240614-184945,00:11:03.571,00:11:12.646,31851408,32287007,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:11:04.664,00:11:05.021,31903872,31921007,plastic-only collision,6
P08,P08-20240614-184945,00:11:29.789,00:11:30.253,33109872,33132144,footstep,7
P08,P08-20240614-184945,00:11:34.034,00:11:34.646,33313632,33343007,metal / wood collision,10
P08,P08-20240614-184945,00:11:41.718,00:11:42.784,33682464,33733632,metal-only collision,0
P08,P08-20240614-184945,00:11:43.700,00:11:44.218,33777600,33802464,plastic-only collision,6
P08,P08-20240614-184945,00:11:53.359,00:11:53.746,34241232,34259808,metal / wood collision,10
P08,P08-20240614-184945,00:11:56.575,00:11:57.664,34395600,34447872,metal / plastic collision,11
P08,P08-20240614-184945,00:11:58.021,00:11:58.396,34465008,34483008,stir / mix / whisk,8
P08,P08-20240614-184945,00:11:58.896,00:11:59.289,34507008,34525872,stir / mix / whisk,8
P08,P08-20240614-184945,00:11:59.384,00:11:59.934,34530432,34556832,metal-only collision,0
P08,P08-20240614-184945,00:12:00.234,00:12:01.296,34571232,34622208,stir / mix / whisk,8
P08,P08-20240614-184945,00:12:01.959,00:12:07.271,34654032,34909008,stir / mix / whisk,8
P08,P08-20240614-184945,00:12:11.521,00:12:13.057,35113008,35186736,metal / glass collision,17
P08,P08-20240614-184945,00:12:13.289,00:12:13.539,35197872,35209872,glass-only collision,20
P08,P08-20240614-184945,00:12:14.021,00:12:15.075,35233008,35283600,metal / glass collision,17
P08,P08-20240614-184945,00:12:15.307,00:12:17.861,35294736,35417328,metal-only collision,0
P08,P08-20240614-184945,00:12:18.356,00:12:18.719,35441088,35458512,metal-only collision,0
P08,P08-20240614-184945,00:12:19.171,00:12:21.109,35480208,35573232,metal-only collision,0
P08,P08-20240614-184945,00:12:31.521,00:12:32.057,36073008,36098736,metal / ceramic collision,12
P08,P08-20240614-184945,00:12:33.484,00:12:34.309,36167232,36206832,open / close,3
P08,P08-20240614-184945,00:12:34.546,00:12:40.434,36218208,36500832,water,5
P08,P08-20240614-184945,00:12:40.959,00:12:41.671,36526032,36560208,metal / plastic collision,11
P08,P08-20240614-184945,00:12:42.446,00:12:42.834,36597408,36616032,footstep,7
P08,P08-20240614-184945,00:12:44.450,00:12:45.093,36693600,36724464,footstep,7
P08,P08-20240614-184945,00:12:45.846,00:12:46.446,36760608,36789408,open / close,3
P08,P08-20240614-184945,00:12:46.909,00:12:47.271,36811632,36829008,metal-only collision,0
P08,P08-20240614-184945,00:12:48.334,00:12:48.996,36880032,36911808,metal-only collision,0
P08,P08-20240614-184945,00:12:50.184,00:12:51.071,36968832,37011408,metal-only collision,0
P08,P08-20240614-184945,00:12:51.546,00:12:52.084,37034208,37060032,metal-only collision,0
P08,P08-20240614-184945,00:12:52.421,00:12:56.696,37076208,37281408,rustle,4
P08,P08-20240614-184945,00:12:57.059,00:13:02.096,37298832,37540608,rustle,4
P08,P08-20240614-184945,00:13:01.996,00:13:02.334,37535808,37552032,plastic-only collision,6
P08,P08-20240614-184945,00:13:02.736,00:13:03.111,37571328,37589328,metal / wood collision,10
P08,P08-20240614-184945,00:13:03.584,00:13:12.734,37612032,38051232,rustle,4
P08,P08-20240614-184945,00:13:14.159,00:13:16.396,38119632,38227008,rustle,4
P08,P08-20240614-184945,00:13:17.146,00:13:17.734,38263008,38291232,metal-only collision,0
P08,P08-20240614-184945,00:13:18.121,00:13:22.209,38309808,38506032,rustle,4
P08,P08-20240614-184945,00:13:21.736,00:13:21.950,38483328,38493600,metal-only collision,0
P08,P08-20240614-184945,00:13:23.034,00:13:23.634,38545632,38574432,metal-only collision,0
P08,P08-20240614-184945,00:13:23.784,00:13:24.484,38581632,38615232,rustle,4
P08,P08-20240614-184945,00:13:26.396,00:13:27.021,38707008,38737008,metal-only collision,0
P08,P08-20240614-184945,00:13:27.504,00:13:27.878,38760192,38778144,footstep,7
P08,P08-20240614-184945,00:13:28.146,00:13:28.859,38791008,38825232,metal-only collision,0
P08,P08-20240614-184945,00:13:29.171,00:13:30.596,38840208,38908608,metal / wood collision,10
P08,P08-20240614-184945,00:13:31.218,00:13:31.861,38938464,38969328,footstep,7
P08,P08-20240614-184945,00:13:31.861,00:13:32.575,38969328,39003600,metal / wood collision,10
P08,P08-20240614-184945,00:13:32.486,00:13:32.950,38999328,39021600,metal / plastic collision,11
P08,P08-20240614-184945,00:13:33.609,00:13:34.593,39053232,39100464,metal-only collision,0
P08,P08-20240614-184945,00:13:34.896,00:13:35.218,39115008,39130464,metal / ceramic collision,12
P08,P08-20240614-184945,00:13:35.121,00:13:37.359,39125808,39233232,stir / mix / whisk,8
P08,P08-20240614-184945,00:13:40.684,00:13:41.671,39392832,39440208,metal / plastic collision,11
P08,P08-20240614-184945,00:13:42.289,00:13:42.968,39469872,39502464,metal / ceramic collision,12
P08,P08-20240614-184945,00:13:46.459,00:13:47.021,39670032,39697008,footstep,7
P08,P08-20240614-184945,00:13:46.959,00:14:32.459,39694032,41878032,water,5
P08,P08-20240614-184945,00:13:47.986,00:13:48.575,39743328,39771600,metal / wood collision,10
P08,P08-20240614-184945,00:13:52.009,00:13:52.634,39936432,39966432,metal / plastic collision,11
P08,P08-20240614-184945,00:13:53.859,00:13:54.421,40025232,40052208,plastic-only collision,6
P08,P08-20240614-184945,00:13:54.846,00:13:55.196,40072608,40089408,metal / wood collision,10
P08,P08-20240614-184945,00:13:57.609,00:13:58.021,40205232,40225008,ceramic-only collision,14
P08,P08-20240614-184945,00:14:22.709,00:14:23.421,41410032,41444208,metal-only collision,0
P08,P08-20240614-184945,00:14:32.709,00:14:34.571,41890032,41979408,metal / plastic collision,11
P08,P08-20240614-184945,00:14:35.504,00:14:37.164,42024192,42103872,footstep,7
P08,P08-20240614-184945,00:14:41.359,00:14:43.184,42305232,42392832,footstep,7
P08,P08-20240614-184945,00:14:42.934,00:14:43.646,42380832,42415008,scrub / scrape / scour / wipe,1
P08,P08-20240614-184945,00:14:43.646,00:14:44.664,42415008,42463872,open / close,3
P08,P08-20240614-184945,00:14:48.200,00:14:49.109,42633600,42677232,open / close,3
P08,P08-20240614-184945,00:14:51.559,00:14:52.046,42794832,42818208,metal-only collision,0
P08,P08-20240614-184945,00:14:52.414,00:14:52.878,42835872,42858144,rustle,4
P08,P08-20240614-184945,00:14:53.968,00:14:54.628,42910464,42942144,metal-only collision,0
P08,P08-20240614-184945,00:14:55.809,00:14:56.771,42998832,43045008,plastic-only collision,6
P08,P08-20240614-184945,00:14:56.896,00:14:57.409,43051008,43075632,metal-only collision,0
P08,P08-20240614-184945,00:14:58.446,00:14:59.609,43125408,43181232,rustle,4
P08,P08-20240614-184945,00:15:02.584,00:15:02.971,43324032,43342608,metal-only collision,0
P08,P08-20240614-184945,00:15:04.121,00:15:05.971,43397808,43486608,cut / chop,2
P08,P08-20240614-184945,00:15:08.184,00:15:09.884,43592832,43674432,metal / ceramic collision,12
P08,P08-20240614-184945,00:15:10.771,00:15:11.284,43717008,43741632,cut / chop,2
P08,P08-20240614-184945,00:15:12.921,00:15:13.396,43820208,43843008,ceramic-only collision,14
P08,P08-20240614-184945,00:15:13.409,00:15:13.746,43843632,43859808,metal / plastic collision,11
P08,P08-20240614-184945,00:15:14.409,00:15:16.671,43891632,44000208,cut / chop,2
P08,P08-20240614-184945,00:15:18.896,00:15:19.996,44107008,44159808,metal-only collision,0
P08,P08-20240614-184945,00:15:20.789,00:15:21.484,44197872,44231232,ceramic-only collision,14
P08,P08-20240614-184945,00:15:21.946,00:15:22.696,44253408,44289408,metal-only collision,0
P08,P08-20240614-184945,00:15:22.796,00:15:25.321,44294208,44415408,rustle,4
P08,P08-20240614-184945,00:15:25.046,00:15:25.396,44402208,44419008,metal-only collision,0
P08,P08-20240614-184945,00:15:25.634,00:15:27.209,44430432,44506032,rustle,4
P08,P08-20240614-184945,00:15:26.700,00:15:27.075,44481600,44499600,metal-only collision,0
P08,P08-20240614-184945,00:15:28.871,00:15:29.271,44585808,44605008,plastic-only collision,6
P08,P08-20240614-184945,00:15:29.821,00:15:30.846,44631408,44680608,metal-only collision,0
P08,P08-20240614-184945,00:15:31.109,00:15:32.084,44693232,44740032,metal / ceramic collision,12
P08,P08-20240614-184945,00:15:33.664,00:15:34.236,44815872,44843328,metal-only collision,0
P08,P08-20240614-184945,00:15:35.128,00:15:35.396,44886144,44899008,ceramic-only collision,14
P08,P08-20240614-184945,00:15:35.468,00:15:35.771,44902464,44917008,plastic-only collision,6
P08,P08-20240614-184945,00:15:35.946,00:15:36.546,44925408,44954208,footstep,7
P08,P08-20240614-184945,00:15:37.182,00:15:38.634,44984736,45054432,metal / plastic collision,11
